Timestep ;Biomass (MW);Energy storage (MW);Fossil Brown coal/Lignite (MW);Fossil Coal-derived gas (MW);Fossil Gas (MW);Fossil Hard coal (MW);Fossil Oil (MW);Fossil Oil shale (MW);Fossil Peat (MW);Geothermal (MW);Hydro Pumped Storage (MW);Hydro Run-of-river and pondage (MW);Hydro Water Reservoir (MW);Marine (MW);Nuclear (MW);Other (MW);Other renewable (MW);Solar (MW);Waste (MW);Wind Offshore (MW);Wind Onshore (MW)
01/09/2024 19:00:00 - 01/09/2024 20:00:00;526.00;n/e;n/e;532.00;16947.00;358.00;137.00;n/e;n/e;559.00;2268.00;5415.00;1007.00;n/e;n/e;1515.00;n/e;136.00;337.00;0.00;485.00
01/09/2024 20:00:00 - 01/09/2024 21:00:00;516.00;n/e;n/e;558.00;17336.00;367.00;137.00;n/e;n/e;565.00;2455.00;6009.00;1135.00;n/e;n/e;1591.00;n/e;1.00;345.00;0.00;333.00
01/09/2024 21:00:00 - 01/09/2024 22:00:00;519.00;n/e;n/e;565.00;17265.00;367.00;138.00;n/e;n/e;566.00;1450.00;5633.00;1052.00;n/e;n/e;1561.00;n/e;1.00;347.00;0.00;282.00
01/09/2024 22:00:00 - 01/09/2024 23:00:00;515.00;n/e;n/e;565.00;16804.00;367.00;138.00;n/e;n/e;567.00;801.00;4976.00;913.00;n/e;n/e;1482.00;n/e;0.00;348.00;1.00;298.00
01/09/2024 23:00:00 - 02/09/2024 00:00:00;523.00;n/e;n/e;564.00;15934.00;367.00;137.00;n/e;n/e;570.00;445.00;3804.00;570.00;n/e;n/e;1280.00;n/e;0.00;348.00;1.00;281.00
02/09/2024 00:00:00 - 02/09/2024 01:00:00;542.00;n/e;n/e;566.00;13356.00;367.00;137.00;n/e;n/e;570.00;508.00;3177.00;464.00;n/e;n/e;1186.00;n/e;0.00;342.00;2.00;268.00
02/09/2024 01:00:00 - 02/09/2024 02:00:00;547.00;n/e;n/e;566.00;12046.00;357.00;137.00;n/e;n/e;569.00;171.00;3036.00;443.00;n/e;n/e;1084.00;n/e;0.00;339.00;2.00;250.00
02/09/2024 02:00:00 - 02/09/2024 03:00:00;552.00;n/e;n/e;565.00;12480.00;346.00;137.00;n/e;n/e;569.00;20.00;2828.00;426.00;n/e;n/e;1070.00;n/e;0.00;347.00;2.00;202.00
02/09/2024 03:00:00 - 02/09/2024 04:00:00;551.00;n/e;n/e;566.00;12646.00;345.00;137.00;n/e;n/e;571.00;0.00;2788.00;438.00;n/e;n/e;997.00;n/e;0.00;349.00;1.00;192.00
02/09/2024 04:00:00 - 02/09/2024 05:00:00;551.00;n/e;n/e;565.00;12337.00;344.00;137.00;n/e;n/e;573.00;;2787.00;440.00;n/e;n/e;1157.00;n/e;1.00;344.00;1.00;225.00
02/09/2024 05:00:00 - 02/09/2024 06:00:00;549.00;n/e;n/e;565.00;13107.00;344.00;137.00;n/e;n/e;574.00;0.00;2851.00;512.00;n/e;n/e;1379.00;n/e;0.00;355.00;0.00;250.00
02/09/2024 06:00:00 - 02/09/2024 07:00:00;546.00;n/e;n/e;565.00;16876.00;344.00;137.00;n/e;n/e;575.00;368.00;3968.00;702.00;n/e;n/e;2048.00;n/e;46.00;347.00;0.00;277.00
02/09/2024 07:00:00 - 02/09/2024 08:00:00;543.00;n/e;n/e;564.00;17540.00;361.00;137.00;n/e;n/e;573.00;1182.00;4933.00;1123.00;n/e;n/e;2219.00;n/e;1126.00;346.00;0.00;283.00
02/09/2024 08:00:00 - 02/09/2024 09:00:00;533.00;n/e;n/e;563.00;17927.00;364.00;137.00;n/e;n/e;571.00;1250.00;4897.00;1137.00;n/e;n/e;2223.00;n/e;3585.00;342.00;0.00;193.00
02/09/2024 09:00:00 - 02/09/2024 10:00:00;527.00;n/e;n/e;563.00;18159.00;368.00;137.00;n/e;n/e;571.00;937.00;4445.00;907.00;n/e;n/e;2209.00;n/e;6181.00;346.00;0.00;160.00
02/09/2024 10:00:00 - 02/09/2024 11:00:00;527.00;n/e;n/e;561.00;18002.00;367.00;134.00;n/e;n/e;559.00;648.00;3717.00;705.00;n/e;n/e;2117.00;n/e;8529.00;337.00;0.00;153.00
02/09/2024 11:00:00 - 02/09/2024 12:00:00;522.00;n/e;n/e;560.00;17986.00;367.00;137.00;n/e;n/e;561.00;362.00;3015.00;480.00;n/e;n/e;2051.00;n/e;10594.00;323.00;0.00;298.00
02/09/2024 12:00:00 - 02/09/2024 13:00:00;518.00;n/e;n/e;562.00;17690.00;368.00;156.00;n/e;n/e;567.00;;2940.00;451.00;n/e;n/e;1987.00;n/e;12156.00;304.00;2.00;489.00
02/09/2024 13:00:00 - 02/09/2024 14:00:00;512.00;n/e;n/e;564.00;18565.00;368.00;156.00;n/e;n/e;568.00;;2878.00;475.00;n/e;n/e;2042.00;n/e;12031.00;313.00;2.00;631.00
02/09/2024 14:00:00 - 02/09/2024 15:00:00;526.00;n/e;n/e;563.00;18617.00;366.00;137.00;n/e;n/e;568.00;144.00;3697.00;694.00;n/e;n/e;2167.00;n/e;10996.00;318.00;2.00;815.00
02/09/2024 15:00:00 - 02/09/2024 16:00:00;526.00;n/e;n/e;563.00;19426.00;367.00;137.00;n/e;n/e;571.00;636.00;3964.00;964.00;n/e;n/e;2252.00;n/e;9052.00;324.00;2.00;1066.00
02/09/2024 16:00:00 - 02/09/2024 17:00:00;517.00;n/e;n/e;561.00;20173.00;365.00;149.00;n/e;n/e;571.00;774.00;4876.00;1097.00;n/e;n/e;2391.00;n/e;6553.00;327.00;1.00;1460.00
02/09/2024 17:00:00 - 02/09/2024 18:00:00;523.00;n/e;n/e;562.00;21097.00;362.00;137.00;n/e;n/e;567.00;1475.00;5505.00;1201.00;n/e;n/e;2695.00;n/e;3779.00;321.00;0.00;1283.00
02/09/2024 18:00:00 - 02/09/2024 19:00:00;518.00;n/e;n/e;563.00;21373.00;364.00;138.00;n/e;n/e;567.00;1560.00;5804.00;1187.00;n/e;n/e;2626.00;n/e;1320.00;324.00;0.00;1206.00
02/09/2024 19:00:00 - 02/09/2024 20:00:00;528.00;n/e;n/e;565.00;22611.00;367.00;137.00;n/e;n/e;575.00;2279.00;5934.00;1260.00;n/e;n/e;2466.00;n/e;129.00;329.00;0.00;660.00
02/09/2024 20:00:00 - 02/09/2024 21:00:00;528.00;n/e;n/e;563.00;22789.00;366.00;137.00;n/e;n/e;576.00;2400.00;5969.00;1224.00;n/e;n/e;2453.00;n/e;0.00;331.00;0.00;487.00
02/09/2024 21:00:00 - 02/09/2024 22:00:00;524.00;n/e;n/e;564.00;21694.00;367.00;136.00;n/e;n/e;572.00;1459.00;5371.00;953.00;n/e;n/e;2433.00;n/e;0.00;336.00;0.00;462.00
02/09/2024 22:00:00 - 02/09/2024 23:00:00;498.00;n/e;n/e;563.00;20289.00;365.00;137.00;n/e;n/e;572.00;509.00;4226.00;641.00;n/e;n/e;2558.00;n/e;0.00;325.00;0.00;552.00
02/09/2024 23:00:00 - 03/09/2024 00:00:00;521.00;n/e;n/e;563.00;18676.00;309.00;137.00;n/e;n/e;571.00;174.00;3513.00;500.00;n/e;n/e;2148.00;n/e;0.00;309.00;0.00;743.00
03/09/2024 00:00:00 - 03/09/2024 01:00:00;523.00;n/e;n/e;564.00;16462.00;281.00;137.00;n/e;n/e;572.00;90.00;2822.00;459.00;n/e;n/e;1928.00;n/e;0.00;305.00;0.00;991.00
03/09/2024 01:00:00 - 03/09/2024 02:00:00;528.00;n/e;n/e;571.00;15430.00;301.00;137.00;n/e;n/e;578.00;90.00;2627.00;400.00;n/e;n/e;1824.00;n/e;0.00;305.00;0.00;1182.00
03/09/2024 02:00:00 - 03/09/2024 03:00:00;533.00;n/e;n/e;570.00;14792.00;306.00;137.00;n/e;n/e;580.00;;2635.00;456.00;n/e;n/e;1805.00;n/e;0.00;305.00;0.00;1244.00
03/09/2024 03:00:00 - 03/09/2024 04:00:00;538.00;n/e;n/e;577.00;14988.00;307.00;137.00;n/e;n/e;584.00;;2635.00;484.00;n/e;n/e;1746.00;n/e;0.00;307.00;0.00;907.00
03/09/2024 04:00:00 - 03/09/2024 05:00:00;540.00;n/e;n/e;581.00;15368.00;330.00;137.00;n/e;n/e;578.00;;2601.00;484.00;n/e;n/e;1833.00;n/e;0.00;311.00;1.00;669.00
03/09/2024 05:00:00 - 03/09/2024 06:00:00;546.00;n/e;n/e;575.00;16267.00;328.00;137.00;n/e;n/e;570.00;;2661.00;488.00;n/e;n/e;1908.00;n/e;0.00;312.00;0.00;520.00
03/09/2024 06:00:00 - 03/09/2024 07:00:00;529.00;n/e;n/e;573.00;17783.00;323.00;136.00;n/e;n/e;569.00;87.00;3434.00;609.00;n/e;n/e;2317.00;n/e;32.00;314.00;0.00;381.00
03/09/2024 07:00:00 - 03/09/2024 08:00:00;526.00;n/e;n/e;569.00;19138.00;324.00;136.00;n/e;n/e;568.00;403.00;4425.00;729.00;n/e;n/e;2711.00;n/e;977.00;315.00;0.00;298.00
03/09/2024 08:00:00 - 03/09/2024 09:00:00;515.00;n/e;n/e;564.00;19472.00;324.00;137.00;n/e;n/e;568.00;513.00;5115.00;767.00;n/e;n/e;2705.00;n/e;3883.00;315.00;0.00;284.00
03/09/2024 09:00:00 - 03/09/2024 10:00:00;512.00;n/e;n/e;575.00;18955.00;328.00;147.00;n/e;n/e;558.00;256.00;4537.00;673.00;n/e;n/e;2599.00;n/e;7560.00;313.00;0.00;471.00
03/09/2024 10:00:00 - 03/09/2024 11:00:00;509.00;n/e;n/e;556.00;17828.00;357.00;159.00;n/e;n/e;551.00;4.00;3454.00;558.00;n/e;n/e;2531.00;n/e;10392.00;306.00;0.00;587.00
